date,region,customer_segment,sku,order_quantity,revenue,is_promotional,season
2024-02-22,West,Wholesale,SKU_456,3164,158200,0,Winter
2024-02-23,Northeast,Retail,SKU_123,1493,59720,1,Winter
2024-02-23,West,Wholesale,SKU_456,1971,98550,0,Winter
2024-02-24,Northeast,Retail,SKU_123,1835,73400,1,Winter
2024-02-24,West,Wholesale,SKU_456,3574,178700,1,Winter
2024-02-25,Northeast,Retail,SKU_123,1614,64560,1,Winter
2024-02-25,West,Wholesale,SKU_456,2092,104600,1,Winter
2024-02-26,Northeast,Retail,SKU_123,2086,83440,0,Winter
2024-02-26,West,Wholesale,SKU_456,1766,88300,0,Winter
2024-02-27,Northeast,Retail,SKU_123,1555,62200,1,Winter
2024-02-27,West,Wholesale,SKU_456,1862,93100,0,Winter
2024-02-28,Northeast,Retail,SKU_123,1039,41560,0,Winter
2024-02-28,West,Wholesale,SKU_456,2503,125150,0,Winter
2024-02-29,Northeast,Retail,SKU_123,1706,68240,1,Winter
2024-02-29,West,Wholesale,SKU_456,2204,110200,0,Winter
2024-03-01,Northeast,Retail,SKU_123,1159,46360,0,Winter
2024-03-01,West,Wholesale,SKU_456,2151,107550,0,Winter
2024-03-02,Northeast,Retail,SKU_123,1700,68000,0,Winter
2024-03-02,West,Wholesale,SKU_456,1642,82100,1,Winter
2024-03-03,Northeast,Retail,SKU_123,1794,71760,0,Winter
2024-03-03,West,Wholesale,SKU_456,2319,115950,0,Winter
2024-03-04,Northeast,Retail,SKU_123,1450,58000,0,Winter
2024-03-04,West,Wholesale,SKU_456,3064,153200,1,Winter
2024-03-05,Northeast,Retail,SKU_123,2101,84040,1,Winter
2024-03-05,West,Wholesale,SKU_456,2150,107500,0,Winter
2024-03-06,Northeast,Retail,SKU_123,1596,63840,0,Winter
2024-03-06,West,Wholesale,SKU_456,2606,130300,0,Winter
2024-03-07,Northeast,Retail,SKU_123,1503,60120,0,Winter
2024-03-07,West,Wholesale,SKU_456,3567,178350,1,Winter
2024-03-08,Northeast,Retail,SKU_123,1822,72880,1,Winter
2024-03-08,West,Wholesale,SKU_456,2473,123650,0,Winter
2024-03-09,Northeast,Retail,SKU_123,1040,41600,0,Winter
2024-03-09,West,Wholesale,SKU_456,2312,115600,1,Winter
2024-03-10,Northeast,Retail,SKU_123,1440,57600,0,Winter
2024-03-10,West,Wholesale,SKU_456,4274,213700,1,Winter
2024-03-11,Northeast,Retail,SKU_123,1232,49280,0,Winter
2024-03-11,West,Wholesale,SKU_456,5240,262000,0,Winter
2024-03-12,Northeast,Retail,SKU_123,792,31680,1,Winter
2024-03-12,West,Wholesale,SKU_456,2162,108100,0,Winter
2024-03-13,Northeast,Retail,SKU_123,1,40,0,Winter
2024-03-13,West,Wholesale,SKU_456,1838,91900,0,Winter
2024-03-14,Northeast,Retail,SKU_123,1528,61120,1,Winter
2024-03-14,West,Wholesale,SKU_456,3264,163200,1,Winter
2024-03-15,Northeast,Retail,SKU_123,1016,40640,1,Winter
2024-03-15,West,Wholesale,SKU_456,3891,194550,0,Winter
2024-03-16,Northeast,Retail,SKU_123,924,36960,1,Winter
2024-03-16,West,Wholesale,SKU_456,1926,96300,0,Winter
2024-03-17,Northeast,Retail,SKU_123,1809,72360,1,Winter
2024-03-17,West,Wholesale,SKU_456,4018,200900,0,Winter
2024-03-18,Northeast,Retail,SKU_123,1532,61280,0,Winter
2024-03-18,West,Wholesale,SKU_456,3120,156000,0,Winter
2024-03-19,Northeast,Retail,SKU_123,555,22200,1,Winter
2024-03-19,West,Wholesale,SKU_456,4130,206500,0,Winter
2024-03-20,Northeast,Retail,SKU_123,514,20560,0,Winter
2024-03-20,West,Wholesale,SKU_456,3446,172300,0,Winter
2024-03-21,Northeast,Retail,SKU_123,1462,58480,0,Winter
2024-03-21,West,Wholesale,SKU_456,3750,187500,0,Winter
2024-03-22,Northeast,Retail,SKU_123,1837,73480,0,Winter
2024-03-22,West,Wholesale,SKU_456,4036,201800,0,Winter
2024-03-23,Northeast,Retail,SKU_123,1274,50960,1,Winter
2024-03-23,West,Wholesale,SKU_456,4017,200850,0,Winter
2024-03-24,Northeast,Retail,SKU_123,1413,56520,0,Winter
2024-03-24,West,Wholesale,SKU_456,4168,208400,1,Winter
2024-03-25,Northeast,Retail,SKU_123,1818,72720,0,Winter
2024-03-25,West,Wholesale,SKU_456,3301,165050,0,Winter
2024-03-26,Northeast,Retail,SKU_123,1341,53640,0,Winter
2024-03-26,West,Wholesale,SKU_456,4796,239800,1,Winter
2024-03-27,Northeast,Retail,SKU_123,989,39560,1,Winter
2024-03-27,West,Wholesale,SKU_456,4085,204250,0,Winter
2024-03-28,Northeast,Retail,SKU_123,1650,66000,0,Winter
2024-03-28,West,Wholesale,SKU_456,3382,169100,0,Winter
2024-03-29,Northeast,Retail,SKU_123,2114,84560,1,Winter
2024-03-29,West,Wholesale,SKU_456,3912,195600,1,Winter
2024-03-30,Northeast,Retail,SKU_123,414,16560,0,Winter
2024-03-30,West,Wholesale,SKU_456,2131,106550,0,Winter
2024-03-31,Northeast,Retail,SKU_123,2520,100800,0,Winter
2024-03-31,West,Wholesale,SKU_456,3626,181300,1,Winter
2024-04-01,Northeast,Retail,SKU_123,1083,43320,0,Spring
2024-04-01,West,Wholesale,SKU_456,2690,134500,0,Spring
2024-04-02,Northeast,Retail,SKU_123,654,26160,1,Spring
2024-04-02,West,Wholesale,SKU_456,3164,158200,0,Spring
2024-04-03,Northeast,Retail,SKU_123,1060,42400,0,Spring
2024-04-03,West,Wholesale,SKU_456,3025,151250,0,Spring
2024-04-04,Northeast,Retail,SKU_123,604,24160,0,Spring
2024-04-04,West,Wholesale,SKU_456,1768,88400,0,Spring
2024-04-05,Northeast,Retail,SKU_123,1237,49480,1,Spring
2024-04-05,West,Wholesale,SKU_456,2013,100650,0,Spring
2024-04-06,Northeast,Retail,SKU_123,1206,48240,0,Spring
2024-04-06,West,Wholesale,SKU_456,2789,139450,1,Spring
2024-04-07,Northeast,Retail,SKU_123,1470,58800,1,Spring
2024-04-07,West,Wholesale,SKU_456,3920,196000,0,Spring
2024-04-08,Northeast,Retail,SKU_123,1994,79760,1,Spring
2024-04-08,West,Wholesale,SKU_456,5040,252000,0,Spring
2024-04-09,Northeast,Retail,SKU_123,579,23160,0,Spring
2024-04-09,West,Wholesale,SKU_456,2911,145550,1,Spring
2024-04-10,Northeast,Retail,SKU_123,718,28720,0,Spring
2024-04-10,West,Wholesale,SKU_456,3323,166150,1,Spring
2024-04-11,Northeast,Retail,SKU_123,1738,69520,0,Spring
2024-04-11,West,Wholesale,SKU_456,1952,97600,0,Spring
2024-04-12,Northeast,Retail,SKU_123,1567,62680,1,Spring
2024-04-12,West,Wholesale,SKU_456,2376,118800,1,Spring
2024-04-13,Northeast,Retail,SKU_123,1428,57120,1,Spring
2024-04-13,West,Wholesale,SKU_456,2692,134600,0,Spring
2024-04-14,Northeast,Retail,SKU_123,1132,45280,0,Spring
2024-04-14,West,Wholesale,SKU_456,3518,175900,0,Spring
2024-04-15,Northeast,Retail,SKU_123,976,39040,1,Spring
2024-04-15,West,Wholesale,SKU_456,3120,156000,0,Spring
2024-04-16,Northeast,Retail,SKU_123,685,27400,0,Spring
2024-04-16,West,Wholesale,SKU_456,1619,80950,0,Spring
2024-04-17,Northeast,Retail,SKU_123,1154,46160,0,Spring
2024-04-17,West,Wholesale,SKU_456,2093,104650,1,Spring
2024-04-18,Northeast,Retail,SKU_123,2418,96720,1,Spring
2024-04-18,West,Wholesale,SKU_456,2224,111200,0,Spring
2024-04-19,Northeast,Retail,SKU_123,193,7720,1,Spring
2024-04-19,West,Wholesale,SKU_456,3764,188200,0,Spring
2024-04-20,Northeast,Retail,SKU_123,877,35080,0,Spring
2024-04-20,West,Wholesale,SKU_456,4849,242450,0,Spring
2024-04-21,Northeast,Retail,SKU_123,1220,48800,0,Spring
2024-04-21,West,Wholesale,SKU_456,2176,108800,0,Spring
2024-04-22,Northeast,Retail,SKU_123,899,35960,0,Spring
2024-04-22,West,Wholesale,SKU_456,3181,159050,0,Spring
2024-04-23,Northeast,Retail,SKU_123,1081,43240,1,Spring
2024-04-23,West,Wholesale,SKU_456,1950,97500,1,Spring
2024-04-24,Northeast,Retail,SKU_123,1779,71160,0,Spring
2024-04-24,West,Wholesale,SKU_456,2806,140300,1,Spring
2024-04-25,Northeast,Retail,SKU_123,2631,105240,0,Spring
2024-04-25,West,Wholesale,SKU_456,1846,92300,0,Spring
2024-04-26,Northeast,Retail,SKU_123,2380,95200,0,Spring
2024-04-26,West,Wholesale,SKU_456,2640,132000,1,Spring
2024-04-27,Northeast,Retail,SKU_123,1173,46920,1,Spring
2024-04-27,West,Wholesale,SKU_456,2414,120700,0,Spring
2024-04-28,Northeast,Retail,SKU_123,2019,80760,0,Spring
2024-04-28,West,Wholesale,SKU_456,2268,113400,0,Spring
2024-04-29,Northeast,Retail,SKU_123,1950,78000,0,Spring
2024-04-29,West,Wholesale,SKU_456,2175,108750,0,Spring
2024-04-30,Northeast,Retail,SKU_123,1707,68280,0,Spring
2024-04-30,West,Wholesale,SKU_456,3320,166000,0,Spring
2024-05-01,Northeast,Retail,SKU_123,1242,49680,0,Spring
2024-05-01,West,Wholesale,SKU_456,1628,81400,0,Spring
2024-05-02,Northeast,Retail,SKU_123,1263,50520,1,Spring
2024-05-02,West,Wholesale,SKU_456,3050,152500,0,Spring
2024-05-03,Northeast,Retail,SKU_123,314,12560,1,Spring
2024-05-03,West,Wholesale,SKU_456,2681,134050,1,Spring
2024-05-04,Northeast,Retail,SKU_123,1245,49800,1,Spring
2024-05-04,West,Wholesale,SKU_456,2647,132350,0,Spring
2024-05-05,Northeast,Retail,SKU_123,1335,53400,0,Spring
2024-05-05,West,Wholesale,SKU_456,3612,180600,0,Spring
2024-05-06,Northeast,Retail,SKU_123,1893,75720,1,Spring
2024-05-06,West,Wholesale,SKU_456,2357,117850,0,Spring
2024-05-07,Northeast,Retail,SKU_123,1603,64120,1,Spring
2024-05-07,West,Wholesale,SKU_456,3393,169650,1,Spring
2024-05-08,Northeast,Retail,SKU_123,1717,68680,0,Spring
2024-05-08,West,Wholesale,SKU_456,3881,194050,1,Spring
2024-05-09,Northeast,Retail,SKU_123,2129,85160,0,Spring
2024-05-09,West,Wholesale,SKU_456,3176,158800,0,Spring
2024-05-10,Northeast,Retail,SKU_123,733,29320,0,Spring
2024-05-10,West,Wholesale,SKU_456,1703,85150,0,Spring
2024-05-11,Northeast,Retail,SKU_123,2351,94040,0,Spring
2024-05-11,West,Wholesale,SKU_456,2479,123950,0,Spring
2024-05-12,Northeast,Retail,SKU_123,940,37600,1,Spring
2024-05-12,West,Wholesale,SKU_456,2115,105750,0,Spring
2024-05-13,Northeast,Retail,SKU_123,1497,59880,0,Spring
2024-05-13,West,Wholesale,SKU_456,3624,181200,1,Spring
2024-05-14,Northeast,Retail,SKU_123,1191,47640,0,Spring
2024-05-14,West,Wholesale,SKU_456,2190,109500,0,Spring
2024-05-15,Northeast,Retail,SKU_123,1198,47920,0,Spring
2024-05-15,West,Wholesale,SKU_456,1793,89650,0,Spring
2024-05-16,Northeast,Retail,SKU_123,455,18200,0,Spring
2024-05-16,West,Wholesale,SKU_456,2559,127950,0,Spring
2024-05-17,Northeast,Retail,SKU_123,1156,46240,0,Spring
2024-05-17,West,Wholesale,SKU_456,2101,105050,0,Spring
2024-05-18,Northeast,Retail,SKU_123,1197,47880,0,Spring
2024-05-18,West,Wholesale,SKU_456,3093,154650,0,Spring
2024-05-19,Northeast,Retail,SKU_123,997,39880,1,Spring
2024-05-19,West,Wholesale,SKU_456,4312,215600,0,Spring
2024-05-20,Northeast,Retail,SKU_123,1227,49080,1,Spring
2024-05-20,West,Wholesale,SKU_456,2680,134000,0,Spring
2024-05-21,Northeast,Retail,SKU_123,1851,74040,1,Spring
2024-05-21,West,Wholesale,SKU_456,2560,128000,0,Spring
2024-05-22,Northeast,Retail,SKU_123,801,32040,0,Spring
2024-05-22,West,Wholesale,SKU_456,3243,162150,0,Spring
2024-05-23,Northeast,Retail,SKU_123,1294,51760,1,Spring
2024-05-23,West,Wholesale,SKU_456,2051,102550,0,Spring
2024-05-24,Northeast,Retail,SKU_123,1053,42120,0,Spring
2024-05-24,West,Wholesale,SKU_456,2718,135900,1,Spring
2024-05-25,Northeast,Retail,SKU_123,549,21960,0,Spring
2024-05-25,West,Wholesale,SKU_456,4785,239250,0,Spring
2024-05-26,Northeast,Retail,SKU_123,1760,70400,0,Spring
2024-05-26,West,Wholesale,SKU_456,4765,238250,0,Spring
2024-05-27,Northeast,Retail,SKU_123,1864,74560,1,Spring
2024-05-27,West,Wholesale,SKU_456,4047,202350,0,Spring
2024-05-28,Northeast,Retail,SKU_123,1004,40160,0,Spring
2024-05-28,West,Wholesale,SKU_456,2493,124650,1,Spring
2024-05-29,Northeast,Retail,SKU_123,1769,70760,0,Spring
2024-05-29,West,Wholesale,SKU_456,2586,129300,0,Spring
2024-05-30,Northeast,Retail,SKU_123,624,24960,0,Spring
2024-05-30,West,Wholesale,SKU_456,2716,135800,1,Spring
2024-05-31,Northeast,Retail,SKU_123,1963,78520,0,Spring
2024-05-31,West,Wholesale,SKU_456,3393,169650,0,Spring
2024-06-01,Northeast,Retail,SKU_123,534,21360,0,Spring
2024-06-01,West,Wholesale,SKU_456,3796,189800,0,Spring
2024-06-02,Northeast,Retail,SKU_123,475,19000,0,Spring
2024-06-02,West,Wholesale,SKU_456,3068,153400,0,Spring
2024-06-03,Northeast,Retail,SKU_123,2118,84720,1,Spring
2024-06-03,West,Wholesale,SKU_456,2814,140700,0,Spring
2024-06-04,Northeast,Retail,SKU_123,1196,47840,1,Spring
2024-06-04,West,Wholesale,SKU_456,3705,185250,0,Spring
2024-06-05,Northeast,Retail,SKU_123,900,36000,0,Spring
2024-06-05,West,Wholesale,SKU_456,2166,108300,0,Spring
2024-06-06,Northeast,Retail,SKU_123,988,39520,1,Spring
2024-06-06,West,Wholesale,SKU_456,1708,85400,0,Spring
2024-06-07,Northeast,Retail,SKU_123,1074,42960,0,Spring
2024-06-07,West,Wholesale,SKU_456,1973,98650,0,Spring
2024-06-08,Northeast,Retail,SKU_123,525,21000,0,Spring
2024-06-08,West,Wholesale,SKU_456,2012,100600,1,Spring
2024-06-09,Northeast,Retail,SKU_123,1522,60880,1,Spring
2024-06-09,West,Wholesale,SKU_456,4715,235750,0,Spring
2024-06-10,Northeast,Retail,SKU_123,836,33440,0,Spring
2024-06-10,West,Wholesale,SKU_456,3765,188250,0,Spring
2024-06-11,Northeast,Retail,SKU_123,1862,74480,0,Spring
2024-06-11,West,Wholesale,SKU_456,2816,140800,0,Spring
2024-06-12,Northeast,Retail,SKU_123,1128,45120,0,Spring
2024-06-12,West,Wholesale,SKU_456,2100,105000,1,Spring
2024-06-13,Northeast,Retail,SKU_123,1482,59280,1,Spring
2024-06-13,West,Wholesale,SKU_456,2134,106700,0,Spring
2024-06-14,Northeast,Retail,SKU_123,1109,44360,1,Spring
2024-06-14,West,Wholesale,SKU_456,2495,124750,1,Spring
2024-06-15,Northeast,Retail,SKU_123,1674,66960,0,Spring
2024-06-15,West,Wholesale,SKU_456,2834,141700,0,Spring
2024-06-16,Northeast,Retail,SKU_123,1439,57560,1,Spring
2024-06-16,West,Wholesale,SKU_456,2048,102400,0,Spring
2024-06-17,Northeast,Retail,SKU_123,854,34160,0,Spring
2024-06-17,West,Wholesale,SKU_456,3628,181400,0,Spring
2024-06-18,Northeast,Retail,SKU_123,870,34800,0,Spring
2024-06-18,West,Wholesale,SKU_456,1976,98800,0,Spring
2024-06-19,Northeast,Retail,SKU_123,2213,88520,0,Spring
2024-06-19,West,Wholesale,SKU_456,2652,132600,0,Spring
2024-06-20,Northeast,Retail,SKU_123,2166,86640,1,Spring
2024-06-20,West,Wholesale,SKU_456,2178,108900,1,Spring
2024-06-21,Northeast,Retail,SKU_123,1443,57720,0,Spring
2024-06-21,West,Wholesale,SKU_456,3406,170300,0,Spring
2024-06-22,Northeast,Retail,SKU_123,1557,62280,0,Spring
2024-06-22,West,Wholesale,SKU_456,2989,149450,0,Spring
2024-06-23,Northeast,Retail,SKU_123,1039,41560,0,Spring
2024-06-23,West,Wholesale,SKU_456,2910,145500,1,Spring
2024-06-24,Northeast,Retail,SKU_123,1531,61240,1,Spring
2024-06-24,West,Wholesale,SKU_456,3228,161400,0,Spring
2024-06-25,Northeast,Retail,SKU_123,1727,69080,0,Spring
2024-06-25,West,Wholesale,SKU_456,3320,166000,1,Spring
2024-06-26,Northeast,Retail,SKU_123,2274,90960,0,Spring
2024-06-26,West,Wholesale,SKU_456,3623,181150,0,Spring
2024-06-27,Northeast,Retail,SKU_123,2278,91120,1,Spring
2024-06-27,West,Wholesale,SKU_456,3591,179550,1,Spring
2024-06-28,Northeast,Retail,SKU_123,1070,42800,0,Spring
2024-06-28,West,Wholesale,SKU_456,2544,127200,0,Spring
2024-06-29,Northeast,Retail,SKU_123,978,39120,0,Spring
2024-06-29,West,Wholesale,SKU_456,2404,120200,0,Spring
2024-06-30,Northeast,Retail,SKU_123,1174,46960,1,Spring
2024-06-30,West,Wholesale,SKU_456,5054,252700,0,Spring
2024-07-01,Northeast,Retail,SKU_123,1846,73840,0,Summer
2024-07-01,West,Wholesale,SKU_456,2326,116300,0,Summer
2024-07-02,Northeast,Retail,SKU_123,531,21240,1,Summer
2024-07-02,West,Wholesale,SKU_456,1515,75750,0,Summer
2024-07-03,Northeast,Retail,SKU_123,1228,49120,1,Summer
2024-07-03,West,Wholesale,SKU_456,4206,210300,0,Summer
2024-07-04,Northeast,Retail,SKU_123,1671,66840,0,Summer
2024-07-04,West,Wholesale,SKU_456,2531,126550,0,Summer
2024-07-05,Northeast,Retail,SKU_123,1258,50320,0,Summer
2024-07-05,West,Wholesale,SKU_456,3458,172900,0,Summer
2024-07-06,Northeast,Retail,SKU_123,2027,81080,1,Summer
2024-07-06,West,Wholesale,SKU_456,3016,150800,0,Summer
2024-07-07,Northeast,Retail,SKU_123,2794,111760,0,Summer
2024-07-07,West,Wholesale,SKU_456,2212,110600,0,Summer
2024-07-08,Northeast,Retail,SKU_123,2444,97760,1,Summer
2024-07-08,West,Wholesale,SKU_456,2569,128450,0,Summer
2024-07-09,Northeast,Retail,SKU_123,831,33240,1,Summer
2024-07-09,West,Wholesale,SKU_456,3656,182800,0,Summer
2024-07-10,Northeast,Retail,SKU_123,1196,47840,1,Summer
2024-07-10,West,Wholesale,SKU_456,3289,164450,0,Summer
2024-07-11,Northeast,Retail,SKU_123,785,31400,0,Summer
2024-07-11,West,Wholesale,SKU_456,3111,155550,0,Summer
2024-07-12,Northeast,Retail,SKU_123,821,32840,0,Summer
2024-07-12,West,Wholesale,SKU_456,2574,128700,0,Summer
2024-07-13,Northeast,Retail,SKU_123,1451,58040,0,Summer
2024-07-13,West,Wholesale,SKU_456,3637,181850,0,Summer
2024-07-14,Northeast,Retail,SKU_123,1357,54280,0,Summer
2024-07-14,West,Wholesale,SKU_456,3173,158650,1,Summer
2024-07-15,Northeast,Retail,SKU_123,359,14360,1,Summer
2024-07-15,West,Wholesale,SKU_456,2799,139950,1,Summer
2024-07-16,Northeast,Retail,SKU_123,1117,44680,0,Summer
2024-07-16,West,Wholesale,SKU_456,3404,170200,1,Summer
2024-07-17,Northeast,Retail,SKU_123,1457,58280,0,Summer
2024-07-17,West,Wholesale,SKU_456,3470,173500,0,Summer
2024-07-18,Northeast,Retail,SKU_123,2204,88160,0,Summer
2024-07-18,West,Wholesale,SKU_456,2587,129350,0,Summer
2024-07-19,Northeast,Retail,SKU_123,680,27200,0,Summer
2024-07-19,West,Wholesale,SKU_456,4664,233200,0,Summer
2024-07-20,Northeast,Retail,SKU_123,1650,66000,0,Summer
2024-07-20,West,Wholesale,SKU_456,3225,161250,0,Summer
2024-07-21,Northeast,Retail,SKU_123,1365,54600,1,Summer
2024-07-21,West,Wholesale,SKU_456,3637,181850,0,Summer
2024-07-22,Northeast,Retail,SKU_123,709,28360,0,Summer
2024-07-22,West,Wholesale,SKU_456,3918,195900,1,Summer
2024-07-23,Northeast,Retail,SKU_123,1221,48840,0,Summer
2024-07-23,West,Wholesale,SKU_456,2283,114150,0,Summer
2024-07-24,Northeast,Retail,SKU_123,1479,59160,1,Summer
2024-07-24,West,Wholesale,SKU_456,3004,150200,0,Summer
2024-07-25,Northeast,Retail,SKU_123,1631,65240,0,Summer
2024-07-25,West,Wholesale,SKU_456,4653,232650,1,Summer
2024-07-26,Northeast,Retail,SKU_123,750,30000,0,Summer
2024-07-26,West,Wholesale,SKU_456,1546,77300,0,Summer
2024-07-27,Northeast,Retail,SKU_123,506,20240,0,Summer
2024-07-27,West,Wholesale,SKU_456,3169,158450,1,Summer
2024-07-28,Northeast,Retail,SKU_123,2294,91760,1,Summer
2024-07-28,West,Wholesale,SKU_456,3621,181050,0,Summer
2024-07-29,Northeast,Retail,SKU_123,1812,72480,0,Summer
2024-07-29,West,Wholesale,SKU_456,4620,231000,1,Summer
2024-07-30,Northeast,Retail,SKU_123,723,28920,1,Summer
2024-07-30,West,Wholesale,SKU_456,2015,100750,0,Summer
2024-07-31,Northeast,Retail,SKU_123,1390,55600,0,Summer
2024-07-31,West,Wholesale,SKU_456,2194,109700,0,Summer
2024-08-01,Northeast,Retail,SKU_123,1068,42720,0,Summer
2024-08-01,West,Wholesale,SKU_456,2894,144700,0,Summer
2024-08-02,Northeast,Retail,SKU_123,1555,62200,0,Summer
2024-08-02,West,Wholesale,SKU_456,2517,125850,1,Summer
2024-08-03,Northeast,Retail,SKU_123,1514,60560,1,Summer
2024-08-03,West,Wholesale,SKU_456,3128,156400,0,Summer
2024-08-04,Northeast,Retail,SKU_123,994,39760,0,Summer
2024-08-04,West,Wholesale,SKU_456,1660,83000,1,Summer
2024-08-05,Northeast,Retail,SKU_123,2620,104800,0,Summer
2024-08-05,West,Wholesale,SKU_456,4797,239850,0,Summer
2024-08-06,Northeast,Retail,SKU_123,668,26720,0,Summer
2024-08-06,West,Wholesale,SKU_456,2278,113900,0,Summer
2024-08-07,Northeast,Retail,SKU_123,893,35720,0,Summer
2024-08-07,West,Wholesale,SKU_456,3329,166450,0,Summer
2024-08-08,Northeast,Retail,SKU_123,1244,49760,0,Summer
2024-08-08,West,Wholesale,SKU_456,2370,118500,0,Summer
2024-08-09,Northeast,Retail,SKU_123,1991,79640,0,Summer
2024-08-09,West,Wholesale,SKU_456,2191,109550,0,Summer
2024-08-10,Northeast,Retail,SKU_123,1933,77320,1,Summer
2024-08-10,West,Wholesale,SKU_456,2402,120100,1,Summer
2024-08-11,Northeast,Retail,SKU_123,1198,47920,0,Summer
2024-08-11,West,Wholesale,SKU_456,2533,126650,0,Summer
2024-08-12,Northeast,Retail,SKU_123,856,34240,1,Summer
2024-08-12,West,Wholesale,SKU_456,2845,142250,0,Summer
2024-08-13,Northeast,Retail,SKU_123,1088,43520,0,Summer
2024-08-13,West,Wholesale,SKU_456,2986,149300,0,Summer
2024-08-14,Northeast,Retail,SKU_123,1428,57120,0,Summer
2024-08-14,West,Wholesale,SKU_456,3247,162350,0,Summer
2024-08-15,Northeast,Retail,SKU_123,1771,70840,1,Summer
2024-08-15,West,Wholesale,SKU_456,3950,197500,1,Summer
2024-08-16,Northeast,Retail,SKU_123,1623,64920,1,Summer
2024-08-16,West,Wholesale,SKU_456,2142,107100,1,Summer
2024-08-17,Northeast,Retail,SKU_123,1883,75320,0,Summer
2024-08-17,West,Wholesale,SKU_456,3883,194150,1,Summer
2024-08-18,Northeast,Retail,SKU_123,1173,46920,0,Summer
2024-08-18,West,Wholesale,SKU_456,2301,115050,0,Summer
2024-08-19,Northeast,Retail,SKU_123,1577,63080,0,Summer
2024-08-19,West,Wholesale,SKU_456,4897,244850,0,Summer
2024-08-20,Northeast,Retail,SKU_123,1474,58960,0,Summer
2024-08-20,West,Wholesale,SKU_456,2979,148950,1,Summer
2024-08-21,Northeast,Retail,SKU_123,2052,82080,0,Summer
2024-08-21,West,Wholesale,SKU_456,1915,95750,1,Summer
2024-08-22,Northeast,Retail,SKU_123,1542,61680,0,Summer
2024-08-22,West,Wholesale,SKU_456,4173,208650,0,Summer
2024-08-23,Northeast,Retail,SKU_123,503,20120,0,Summer
2024-08-23,West,Wholesale,SKU_456,2536,126800,1,Summer
2024-08-24,Northeast,Retail,SKU_123,2359,94360,0,Summer
2024-08-24,West,Wholesale,SKU_456,2426,121300,1,Summer
2024-08-25,Northeast,Retail,SKU_123,2268,90720,0,Summer
2024-08-25,West,Wholesale,SKU_456,3194,159700,1,Summer
2024-08-26,Northeast,Retail,SKU_123,1068,42720,0,Summer
2024-08-26,West,Wholesale,SKU_456,2919,145950,0,Summer
2024-08-27,Northeast,Retail,SKU_123,2423,96920,0,Summer
2024-08-27,West,Wholesale,SKU_456,2294,114700,0,Summer
2024-08-28,Northeast,Retail,SKU_123,1565,62600,1,Summer
2024-08-28,West,Wholesale,SKU_456,4372,218600,1,Summer
2024-08-29,Northeast,Retail,SKU_123,772,30880,0,Summer
2024-08-29,West,Wholesale,SKU_456,2442,122100,0,Summer
2024-08-30,Northeast,Retail,SKU_123,711,28440,0,Summer
2024-08-30,West,Wholesale,SKU_456,2277,113850,0,Summer
2024-08-31,Northeast,Retail,SKU_123,1602,64080,0,Summer
2024-08-31,West,Wholesale,SKU_456,2966,148300,1,Summer
2024-09-01,Northeast,Retail,SKU_123,697,27880,0,Summer
2024-09-01,West,Wholesale,SKU_456,1509,75450,1,Summer
2024-09-02,Northeast,Retail,SKU_123,818,32720,1,Summer
2024-09-02,West,Wholesale,SKU_456,1810,90500,0,Summer
2024-09-03,Northeast,Retail,SKU_123,559,22360,0,Summer
2024-09-03,West,Wholesale,SKU_456,3373,168650,1,Summer
2024-09-04,Northeast,Retail,SKU_123,1326,53040,1,Summer
2024-09-04,West,Wholesale,SKU_456,4265,213250,1,Summer
2024-09-05,Northeast,Retail,SKU_123,1629,65160,0,Summer
2024-09-05,West,Wholesale,SKU_456,3189,159450,0,Summer
2024-09-06,Northeast,Retail,SKU_123,1411,56440,0,Summer
2024-09-06,West,Wholesale,SKU_456,2172,108600,0,Summer
2024-09-07,Northeast,Retail,SKU_123,1345,53800,0,Summer
2024-09-07,West,Wholesale,SKU_456,2487,124350,0,Summer
2024-09-08,Northeast,Retail,SKU_123,951,38040,0,Summer
2024-09-08,West,Wholesale,SKU_456,2716,135800,1,Summer
2024-09-09,Northeast,Retail,SKU_123,1205,48200,1,Summer
2024-09-09,West,Wholesale,SKU_456,1846,92300,0,Summer
2024-09-10,Northeast,Retail,SKU_123,1241,49640,0,Summer
2024-09-10,West,Wholesale,SKU_456,2822,141100,0,Summer
2024-09-11,Northeast,Retail,SKU_123,798,31920,0,Summer
2024-09-11,West,Wholesale,SKU_456,2338,116900,1,Summer
2024-09-12,Northeast,Retail,SKU_123,1142,45680,0,Summer
2024-09-12,West,Wholesale,SKU_456,2930,146500,0,Summer
2024-09-13,Northeast,Retail,SKU_123,1408,56320,1,Summer
2024-09-13,West,Wholesale,SKU_456,4660,233000,0,Summer
2024-09-14,Northeast,Retail,SKU_123,431,17240,0,Summer
2024-09-14,West,Wholesale,SKU_456,2385,119250,1,Summer
2024-09-15,Northeast,Retail,SKU_123,1230,49200,0,Summer
2024-09-15,West,Wholesale,SKU_456,2684,134200,1,Summer
2024-09-16,Northeast,Retail,SKU_123,1010,40400,0,Summer
2024-09-16,West,Wholesale,SKU_456,3162,158100,0,Summer
2024-09-17,Northeast,Retail,SKU_123,1444,57760,0,Summer
2024-09-17,West,Wholesale,SKU_456,2618,130900,1,Summer
2024-09-18,Northeast,Retail,SKU_123,2039,81560,0,Summer
